PATH	DURATION	GROUNDTRUTH	GREEDY
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91644/IISc_RESPIN_te_D4_91644_530004_M_AGRI_910360_90768974.wav	4.55	కంది పంటను ఏ రకమైన నేలలో పెంచచ్చు ?	కంది పంటను ఏ రకమైన నేలలో పెంచొచ్చును
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91526/IISc_RESPIN_te_D4_91526_530003_M_AGRI_910411_90769626.wav	4.17	టమాటా పండ్లను ఫంగస్ రాకుండ ఎలా కాపాడాలి ?	తమ పండులో పండు సాగున్నా ఎలాగైనా పెద్ద లోన్లు ఇవ్వాలి ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91526/IISc_RESPIN_te_D4_91526_530003_M_AGRI_914149_90769677.wav	4.01	ఏపినపల్లీల్లో ఉప్పు కారమేసుకొని తిన్నాను	ఏ పిలు పళ్ళు పుట్టు కారమే సూపన తొలగినాను
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91529/IISc_RESPIN_te_D4_91529_530004_F_BANK_915363_90769749.wav	5.36	వస్తువు కొనుగోలు చేసే వ్యక్తులు తక్కువ ఖరీదుకు వస్తే కొనుగోలు చేస్తారు	వస్తువుల కొనుగోలు చేసే వ్యక్తులు తప్పుక రేటు కూడా సేత్తారు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91526/IISc_RESPIN_te_D4_91526_530003_M_AGRI_912709_90769925.wav	5.42	బ్రోనీబ్రే నిమ్మకాయ్ సంవత్సరమంతా దొరుకుతుంది కావాలంటే ఆ పంటేద్దాం	రోమణి బ్రేషన్ అవ్వి సంస్థల దొరుకుతుంది కావాలంటే పంటలు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91555/IISc_RESPIN_te_D4_91555_530004_M_BANK_911066_90769994.wav	4.63	నేను తీసుకున్న లోన్ పై ఇంట్రెస్ట్ రేటు ఎప్పుడు తగ్గిస్తారు ?	నేను తీసుకున్న లోన్ పై ఇంట్రెస్ట్ ఏటీఎం డాక్యుమెంట్స్ ఉంటారు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91555/IISc_RESPIN_te_D4_91555_530004_M_AGRI_910541_90770003.wav	3.44	వరిలో దోమ తెగులుకు ఏ మందు వాడాలి ?	వరిలో దోమ తెగులుకు ఏ మందు వాడాలి ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91526/IISc_RESPIN_te_D4_91526_530003_M_BANK_912563_90770470.wav	6.15	పల్లెల్లో పేదోళ్ళకి ఉపాధినిచ్చే పదకాల్ని పెబుత్వం ఎట్టింది కదా సూస్కోలి	వల్లల్లో పెళ్ళాలకు పొదల చేపదకాన్ని అదృద్ధిని తగిలితగా సూసుకోవాలి
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91526/IISc_RESPIN_te_D4_91526_530003_M_AGRI_911848_90770993.wav	5.27	వర్షాకాలంలో బాగా మునక్కాడా సాగు చేస్తే సేంద్రియ ఎరువులు ఏస్తే చాలు	వ్యవసాయంలో బాగా మన మన కాల సాగు చేస్తే ఎందులో ఎరువులు వేస్తె చాలు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91486/IISc_RESPIN_te_D4_91486_530004_M_AGRI_913374_90771078.wav	5.28	కలుపు మొక్కలలో వాతావరణం అనుకూలంగా కొన్ని ఉపయోగకరంగా కూడా వుంటాయి	కలుపు మెగ్రోవడం వల్ల వ్యవహణకు నియమిక్ వ్యవకరణాలు కూడా ఉంటాయి
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91526/IISc_RESPIN_te_D4_91526_530003_M_BANK_913509_90771402.wav	4.35	భూమి గానీ బంగారం గానీ పూచి పెట్టి లోన్ తీసుకోవచ్చు	భూమి ధాన్యం బంగారం ఎప్పుడు అంటే పెట్టు నుంచే పెట్టుకోవచ్చు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91526/IISc_RESPIN_te_D4_91526_530003_M_BANK_912456_90771410.wav	6.19	ఇన్ని ఏటిఎం మిసన్లు ఉన్నాయి కానీ ఎందుకని అలా బాంకు దగ్గరే పడికాపులు కాస్తారో ఎంటో	ఇండియన్ మిషన్ లో ఉన్నాయి కానీ ఎందుకనేలో బ్యాంకు దగ్గర పరిష్కరించడమే పెద్ద వస్తుడైనా ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91526/IISc_RESPIN_te_D4_91526_530003_M_AGRI_912961_90771435.wav	5.51	జనపనారలో వచ్చే వ్యర్థాలతో ఎన్నో రకాల వస్తువులు తయారవుతాయని విన్నాను	జనపనారలో వచ్చే విత్తాలతో ఎన్నో రకాలు వస్తువులు తయారవుతాయని విన్నాను
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91515/IISc_RESPIN_te_D4_91515_530004_M_BANK_915647_90771626.wav	8.15	ఆదాయ పన్ను శాఖ అధికారులు నీతిమంతులు నిజాయితీ పరులుగా ఉన్నప్పుడే పెజలకి పెబుత్వానికీ లాబం	ఆదాయ పన్ను శాఖ అధికారులు నియంత్రణ చేతి పొడుగుగా ఉన్నప్పుడే పెబుత్వానికి పెబుత్వానికి రాబో
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91515/IISc_RESPIN_te_D4_91515_530004_M_AGRI_913003_90771643.wav	5.35	మన వూరి చివర నర్సరీలో అన్ని రాష్ట్రాలలో పూసే పూలమొక్కల్ని అమ్ముతున్నారు	మనం ఊరు చాల నాశరీలో అన్ని రాష్ట్రాల్లో పూసే పూలమొక్కలు అమ్ముతున్నారు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91515/IISc_RESPIN_te_D4_91515_530004_M_BANK_913509_90771644.wav	4.34	భూమి గానీ బంగారం గానీ పూచి పెట్టి లోన్ తీసుకోవచ్చు	మూలధనాన్ని పొందిన పూజ పేటి లోను తీసుకోవచ్చు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91594/IISc_RESPIN_te_D4_91594_530012_M_BANK_915024_90771868.wav	4.55	వస్తువులకు పనులతో పాటుగా ప్రచారం ఖర్చు కూడా వస్తువుపై పడుతుంది	పసుపులో కొన్ని దూడలు తొప్పి దొడ్డ చచ్చిపోతా వస్తూ ఉపయోగితుంది
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91594/IISc_RESPIN_te_D4_91594_530012_M_BANK_915522_90771873.wav	5.34	పర్సనల్ లోను తీసుకుంటే ఏభై నెలలు లేదా అరవై నెలల వ్యవధిలో తిరిగి చెల్లించాలి	పర్సనల్ తీసుకుంటే యాపి నెల ఇదారుల వినియోగదారుల ను వ్యవధించాలి
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91515/IISc_RESPIN_te_D4_91515_530004_M_BANK_912436_90771902.wav	5.01	ప్రభుత్వంతో సంబంధం లేకపోయినా ప్రజలను పబ్లిక్ బ్యాంక్ ఆకట్టుకొంది	ప్రభుత్వ సామాన్యుల లేకపోయినా ప్రజలను పబ్లిక్ ప్రాపర్టకుండా ఉన్నోల్లు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91515/IISc_RESPIN_te_D4_91515_530004_M_BANK_914809_90771912.wav	4.42	పీర్ టూ పీర్ లెండింగ్ ద్వారా పారదర్శకత పెరుగుతుంది	క్రెడిట్ యూనివర్యాలే పాధ్యత పెరిగిపోతుంది
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D3/91375/IISc_RESPIN_te_D3_91375_508207_F_BANK_917577_90772071.wav	6.16	కమ్యూనిటీ బాంక్ అనేది డిపాజిటరీ లేదా అప్పులు ఇచ్చే సంస్థ	అమ్మేరటీ బ్యాంక్ అనేది డిపాజిట్ లేదా అప్పులు ఇచ్చే సంస్త
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D3/91375/IISc_RESPIN_te_D3_91375_508207_F_BANK_919083_90772089.wav	7.85	పర్సనల్ లోన్ తీసుకుని ఏదైనా లాభాలు వచ్చే వ్యాపారం చేయాలని రత్తమ్మ ఆలోచించింది	పర్సనల్ లోన్ తీసుకుని ఎవరిని లావాదవోలు వచ్చి ఎలని సెప్పర్మాల సించింది
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D3/91375/IISc_RESPIN_te_D3_91375_508207_F_AGRI_918954_90772194.wav	6.6	ప్రధాన మంత్రి ఉజ్జ్వల యోజన పథకం వల్ల చాలా మంది ఉపాధి పొందుతున్నారు	ప్రధానమంత్రి ఉజ్జోగ యోజన పథకం వల్ల సారవంతమైన సారవంతన్నారు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D3/91375/IISc_RESPIN_te_D3_91375_508207_F_BANK_921656_90772409.wav	8.57	ఇంట్రా బ్యాంక్ బదిలీలో ఉన్నప్పుడు , ఖాతాదారుడు చెల్లించదలుచుకున్న మొత్తం అదే బ్యాంకులోకి బదిలీ చేయబడతది	ఇంట్లో బ్యాంకు బదిలీలో ఉన్నప్పుడు ఖాతాదారుడు చూడు , ముత్తాము బట్టే బాంకీలతో బదిలీ చేయబడతాది
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D3/91375/IISc_RESPIN_te_D3_91375_508207_F_BANK_917814_90772461.wav	7.77	లచ్చన్న , ఈ క్రిప్టో కరెన్సీ అనేది ఏ దేశానికి చెందదు ఏ నియంత్రణ సంస్థ పరిధిలోకి రాదంట	అక్కన్న ఈ హెచ్డిఎఫ్సి అనేవి ఏ వేశానికి ఏ దేశానికి ఏ నీ ఏ పెన్షన్ ఉత్పాదకీ లోకి ఇలాగైతన్యి ఉంటాయి అంట
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91486/IISc_RESPIN_te_D4_91486_530004_M_AGRI_912035_90772949.wav	5.51	శీతకాలం బట్ట కోసం ముందు నుండే ఉన్నిని సేకరిత్తుంటారు	సీతాఫలం భక్కా కోసరం నుండి నూనెనే సాటిరత్తులు తగ్గుతారు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91486/IISc_RESPIN_te_D4_91486_530004_M_AGRI_912961_90772984.wav	6.97	జనపనారలో వచ్చే వ్యర్థాలతో ఎన్నో రకాల వస్తువులు తయారవుతాయని విన్నాను	జనపనార వచ్చే రైతులకు ఎన్నో రకాల వస్తువులు తయారవుతాయని విన్నాను
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91594/IISc_RESPIN_te_D4_91594_530012_M_AGRI_914273_90773052.wav	4.23	ధానా గా మొక్కజొన్న పిండి శెనగపిండి వాడుతన్నాము	ఏనా దామ పంటే సన్న జాగర్త నిండాము
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91486/IISc_RESPIN_te_D4_91486_530004_M_AGRI_913379_90773123.wav	4.96	పల్లెటూర్లో ఇప్పుడు డాబాలు కానీ అప్పుడు అందరివీ పెంకుటిల్లే	పళ్ళు తోళ్ళు ఇప్పుడు డైబాలెట్టు అప్పు రంగు అమ్మె తింటివా
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91486/IISc_RESPIN_te_D4_91486_530004_M_AGRI_912844_90773203.wav	7.14	మా తాతల కాలంలో గోధుమనూక వోరికీ తెలీదు ఇప్పుడు తెలీనోరే లేరు	మా తాతల కాలంలో గోధుమ గోధుమ గూడి తిప్పురుగుతిరూ తిరిగినా ఒడే లేదు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91555/IISc_RESPIN_te_D4_91555_530004_M_AGRI_913052_90777141.wav	6.71	తేనెటీగల్లో రాక్ బీ , అపిడె మొదలైన ఎన్నో రకాలున్నాయని ఇప్పుడే విన్నాను	తేనెటీగలు వృద్ధి ఆఫ్ బిజినెస్ మొదలైనవి నోట్ల రకాలు నాయని ఇప్పుడే విన్నాను
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91555/IISc_RESPIN_te_D4_91555_530004_M_BANK_915363_90777294.wav	6.25	వస్తువు కొనుగోలు చేసే వ్యక్తులు తక్కువ ఖరీదుకు వస్తే కొనుగోలు చేస్తారు	వస్తువు కొనుగోలు సేసే వ్యక్తులు తక్కువ ఖరీదు గువస్తే కొనుగోలు చేస్తారు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91555/IISc_RESPIN_te_D4_91555_530004_M_BANK_913241_90777302.wav	4.63	సేవింగ్ బ్యాంకు ఎకౌంటు లో ఎంత డబ్బు ఉందో అంతే వాడగలం	సెవింట్ బ్యాంక్ అకౌంట్ లో ఎంత డబ్బు ఉంటే వాడగలం అంతే వాడగలం
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91555/IISc_RESPIN_te_D4_91555_530004_M_AGRI_912879_90777485.wav	4.89	కష్మెరి సాలువా అని చెప్పి ఏదో గుడ్డముక్క అమ్మేశాడు సూడు	పెసరే రవి చాలు వాణిజ్య పిల్లలు కొట్టమే సారు సూడు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91555/IISc_RESPIN_te_D4_91555_530004_M_AGRI_913379_90777497.wav	5.05	పల్లెటూర్లో ఇప్పుడు డాబాలు కానీ అప్పుడు అందరివీ పెంకుటిల్లే	పల్లెటూరు లో ఇప్పుడు దాబాలు కానీ అప్పుడు అందరికీ పెంచాలి
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91594/IISc_RESPIN_te_D4_91594_530012_M_BANK_912330_90781391.wav	5.85	నిర్మలా సీతారామన్ గారు మన ఆర్థిక మంత్రిగా కావాల్సిన నిధులను విడుదల చేస్తారు	నిర్మావెస్టర్ అవసరమైన ఆర్థిక మంత్రిగా కావలసిన నిధులను విడుదల చేస్తారు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91594/IISc_RESPIN_te_D4_91594_530012_M_AGRI_912878_90781410.wav	5.18	నా గొర్రెలు ఎన్నో గొర్రె పిల్లని ఎడతన్నాయిరా కొన్ని నీకు కావాలా	నా గొర్రెలు , ఎన్నో గుడిలన్నీ ఎడతన్నాయా అప్పున్నా అయిపోనా
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D3/91430/IISc_RESPIN_te_D3_91430_505325_M_BANK_916719_90785933.wav	5.78	యూపీఐ ని ఉపయోగించడం వలన ఎలాంటి లాభాలు నష్టాలు ఉంటాయి ?	యూపీఐ ని ఉపయోగించడం వలన లాభాలు నష్టాలు ఉంటాయి
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D3/91430/IISc_RESPIN_te_D3_91430_505325_M_AGRI_915846_90786094.wav	5.21	మిర్చి పంట ఎకరాకు ఎన్ని గంటలు దిగుబడి వస్తుంది ?	మిర్చి పంట ఎకరాకు ఎన్ని గుంటలు దిగుబడి వస్తోంది
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D3/91430/IISc_RESPIN_te_D3_91430_505325_M_AGRI_915963_90786103.wav	4.3	మొక్కలు లేదా విత్తనాలు ఏవి మంచి దిగుబడి ఇస్తాయి ?	మొక్కలు లేదా విత్తనాలు ఏయచ్చా ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D3/91430/IISc_RESPIN_te_D3_91430_505325_M_AGRI_915882_90786141.wav	3.92	మేము మా పంటలో ఎలాంటి రసాయనాలను ఉపయోగించవచ్చు ?	నేను మా పంటలో ఎలాంటి రసాయనాలను ఉపయోగించవచ్చు ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91020/IISc_RESPIN_te_D4_91020_530004_F_BANK_911281_90786673.wav	5.74	సెకండ్ హ్యాండ్ బండి కొనడానికి మీ బ్యాంక్ లో లోన్ వస్తుందా ?	సెకేని ఫ్యాండ్ అంటే కొనాటానికి మీ బ్యాంకులో లోన్ వస్తదా ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91033/IISc_RESPIN_te_D4_91033_530045_F_AGRI_910916_90793094.wav	5.68	టమాటా లొ కాయ తొలుచు పురుగు నివారణ కి ఏ పురుగు మందు వాడతారు ?	టమాటోలు కాయితొలు జూట్ పురుగు నివారణకి ఏ పురుగుమందు వాడతారు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91033/IISc_RESPIN_te_D4_91033_530045_F_AGRI_910922_90793098.wav	4.15	మినుములు వేరు చేసే యంత్రం ఏంటి ? ఎలా వాడాలి ?	మినుములు వేరు చేసే యంత్రం ఏంటి ఎలా వాడాలి ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91033/IISc_RESPIN_te_D4_91033_530045_F_BANK_911379_90793111.wav	4.97	నాకు రెండు ఎకరాల పొలం ఉంది , సాగు చేయడానికి లోన్ వస్తుందా ?	ఆకురేడు ఎకరాల పొలం ఉంది సాగు సేయడానికి లోన్ వస్తుంది
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91033/IISc_RESPIN_te_D4_91033_530045_F_BANK_911347_90793672.wav	8.74	అయ్యా నేను వొక రైతుని నాకు రెండు ఎకరాల భూమి ఉంది వరి సాగు చేస్తున్నాను నాకు లోన్ ఉందా ?	అయ్యో నేను ఒక రైతుని నాకు రెండు ఎకరాల భూమి ఉంది , బరీసాకు చేస్తున్నాను దాక్కు లో ఉందా
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91033/IISc_RESPIN_te_D4_91033_530045_F_BANK_911300_90793864.wav	4.67	నాకు నా వ్యాపార సంస్థ పేరు మీద క్రెడిట్ కార్డ్ వస్తుందా ?	నాకు నా వ్యాపార సంస్థ పేరు మీద క్రెడిట్ కార్డు వస్తదా ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91020/IISc_RESPIN_te_D4_91020_530004_F_AGRI_910437_90794093.wav	4.82	కోకో పంటకు మంచి విత్తనాలు కోసం ఎక్కడ అడగాలి ?	కోకో పంటకో మంచి విత్తనాలు కోసం ఎక్కడా ఎకరాలు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91020/IISc_RESPIN_te_D4_91020_530004_F_AGRI_910922_90794213.wav	4.65	మినుములు వేరు చేసే యంత్రం ఏంటి ? ఎలా వాడాలి ?	మినుములు వేరు చేసే యంత్రం ఏంటి కదా వాడలే ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91033/IISc_RESPIN_te_D4_91033_530045_F_BANK_911111_90795205.wav	3.36	అకౌంట్ లో కనీసం ఎంత డబ్బులు ఉంచాలి ?	అకౌంట్లో కనీస ఎంత డబ్బులు ఉంచాలి ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91033/IISc_RESPIN_te_D4_91033_530045_F_AGRI_910793_90795208.wav	3.41	బంతి పువ్వు విత్తనాలు ఏ టైమ్ లో వెయ్యాలి ?	బంతి పువ్వు పెత్తనాలు ఏటండో విశా?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91033/IISc_RESPIN_te_D4_91033_530045_F_BANK_912563_90797712.wav	6.05	పల్లెల్లో పేదోళ్ళకి ఉపాధినిచ్చే పదకాల్ని పెబుత్వం ఎట్టింది కదా సూస్కోలి	పళ్ళలో పేదోల్లకి ఉపాధి మిర్చి పథకాన్ని ప్రభుత్వం ఎత్తిందికదా సూసుకోవాలి
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91644/IISc_RESPIN_te_D4_91644_530004_M_BANK_911280_90797956.wav	6.81	మీ బ్యాంక్ లో వివిధ లోన్ సదుపాయాలు గ్యారంటీ సమాచారాన్ని నేను ఆన్ లైన్ లో ఏ విధంగా పొందగలను ?	మీ బ్యాంకులో వివిధరీ లోన్ స్థిఫయాలు , దేశ వ్యాధాన్యానికి నేను ఆన్లైన్లో ఏ విధంగా పొందొచ్చు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91644/IISc_RESPIN_te_D4_91644_530004_M_BANK_915114_90798090.wav	6.33	ఒక నెల మొత్తానికి ఒక వంద రూపాయలకి చెల్లించే వడ్డీ రేటును పరిగణలోకి తీసుకోవాలి	ఒక్క నెల మొత్తానికి ఒక్క వందరూపాలకి ఇచ్చే వడ్డీ రేటును పెరిగిన లోపు తీసుకుక్కొచ్చు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91644/IISc_RESPIN_te_D4_91644_530004_M_AGRI_913052_90798472.wav	5.85	తేనెటీగల్లో రాక్ బీ , అపిడె మొదలైన ఎన్నో రకాలున్నాయని ఇప్పుడే విన్నాను	తేనెటీగలు గ్రాప్ బిడ్డే మొదలెట్టి మొదలైనవి నెలకలన్నాయి ప్రయత్నం
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D3/91430/IISc_RESPIN_te_D3_91430_505325_M_AGRI_916290_90798528.wav	4.39	భారత ప్రభుత్వం మొదలు ప్రారంభించిన పథకం ఏది ?	భారత పూర్వ మొదులు ప్రారంభించినా పథకం ఏది ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91644/IISc_RESPIN_te_D4_91644_530004_M_AGRI_913003_90799054.wav	5.26	మన వూరి చివర నర్సరీలో అన్ని రాష్ట్రాలలో పూసే పూలమొక్కల్ని అమ్ముతున్నారు	మన వూరు చూడమే సులువుగా పండించే పోలవ పూచీకూడము కనిపిత్తున్నారు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D3/91405/IISc_RESPIN_te_D3_91405_508374_M_AGRI_915838_90801166.wav	4.69	ట్రాక్టర్ ధర ఎంత ? ఏ విధమైన పనులు చేస్తోంది ?	ట్రాక్టర్ , ధర ఎంత ఏ విధమైన పనులు చేస్తుంది ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91555/IISc_RESPIN_te_D4_91555_530004_M_AGRI_913589_90802174.wav	5.67	సముద్ర సేపలు ఖరీదు ఆకాశానికి ఎప్పుడు అంటుకుంటూనే ఉంటాయి	సమత్సరం సేపలు కారి యెదురు ఆకాశానికి ఎప్పటికీ పొంత కొంత ఊ ఉంటాయి
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91555/IISc_RESPIN_te_D4_91555_530004_M_AGRI_913003_90802448.wav	7.23	మన వూరి చివర నర్సరీలో అన్ని రాష్ట్రాలలో పూసే పూలమొక్కల్ని అమ్ముతున్నారు	మన ఊరి చివర నర్సరీలో కన్నిరోన్ రాష్ట్రాలలో పూసే పూలమొక్కల్ని అమ్ముతున్నారు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D3/91405/IISc_RESPIN_te_D3_91405_508374_M_BANK_916843_90802867.wav	3.45	డెబిట్ మరియు క్రెడిట్ కార్డులకు కేవైసీ ఉంటుందా ?	డెబిట్ మరియు క్రెడిట్ కార్డులకు కేవైసి ని పొందాలి
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D3/91405/IISc_RESPIN_te_D3_91405_508374_M_AGRI_915959_90802913.wav	4.63	రబీ ఆ లేకుంటే ఖరీఫ్ ఈ రెండిట్ల ఏది సక్కటి దిగుబడి ఇత్తది ?	రబీ ఆదాయ పంట కాలం కి ఎట్లాంటి సక్కగ దిగుబడి ఇత్తది ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D3/91405/IISc_RESPIN_te_D3_91405_508374_M_AGRI_916106_90803791.wav	2.3	పోస్ట్ హార్వెస్టింగ్ ఎన్ని రకాలు ?	పోస్ట్ హార్వెస్టింగ్ ఎండు గిట్లా ఉండవు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D3/91405/IISc_RESPIN_te_D3_91405_508374_M_AGRI_916094_90803855.wav	3.57	మేక లాంటి జీవరాశుల బరువుని పెంచడం ఎట్లా ?	మేకల టీ ఇగ రాష్ట్రాలు భరోమ్మిని పెంచడం ఎట్లా ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D3/91405/IISc_RESPIN_te_D3_91405_508374_M_BANK_916702_90803862.wav	3.6	నేను ఎయిర్ టెల్ , ఐడియా కి రీఛార్జ్ ఎలా చేసుకోవాలి ?	నేను ఎట్టే అవి ఏటిఎం కార్డు ఎలా చేసుకోవాలి ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91033/IISc_RESPIN_te_D4_91033_530045_F_BANK_912480_90804237.wav	6.07	నా బాంకు ఖాతాలో ఉన్న వివరాలను నాతో తప్పా ఇంకెవరికీ బాంక్ వాళ్ళు ఇవ్వరు	నా బ్యాంకు ఖాతాలో ఉన్న విభజన నాతో తప్ప ఇన్సూరెన్స్ బ్యాంక్ వాళ్ళకి బ్యాంకు వాళ్ళు ఇప్పుడు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91033/IISc_RESPIN_te_D4_91033_530045_F_AGRI_913589_90804256.wav	5.24	సముద్ర సేపలు ఖరీదు ఆకాశానికి ఎప్పుడు అంటుకుంటూనే ఉంటాయి	సముద్ర సేపలు , కరిగితూ , ఆకాశానికి ఎప్పుడూ అంటుంటూ నేవుంటాయి
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D3/91405/IISc_RESPIN_te_D3_91405_508374_M_AGRI_916134_90804284.wav	3.67	విత్తనాల కవర్ పై ఏమైనా మార్క్ ఉంటుందా ?	విత్తనాల కవరీ పై ఏమైనా మార్పు ఉంటుందా ?
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D3/91405/IISc_RESPIN_te_D3_91405_508374_M_BANK_919500_90804689.wav	5.29	డిజిటల్ కరెన్సీ అమలుకి సంబంధించి ప్రస్తుత బడ్జెట్లో నిర్ణయం తీసుకున్నరు	డిజిటల్ కరెన్సీ అమలుకి సంబందించి పెస్తుత బడ్జెట్టులో నిండానికి ఇప్పుడు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D3/91405/IISc_RESPIN_te_D3_91405_508374_M_AGRI_919983_90804707.wav	4.49	నత్త గుల్లలు ఎక్కువున్నాయని సీతయ్య పొలం లో మందు పెట్టిండు	నత్రగులు ఎక్కువున్నాయని సీతయ్య పొలంలో మందు పెట్టేటెంటు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D3/91405/IISc_RESPIN_te_D3_91405_508374_M_BANK_919627_90804715.wav	3.7	ఇంటర్నెట్టు సెల్ ఫోన్లు పనిచేసేకి డబ్బులు చెల్లిస్తరు	ఇంటర్నేషనల్ ఫోన్లో పనిసేసేకి డబ్బులు చెల్లిస్తారు
/home/hemanth/GIT_Projects/RA/data/IISc_RESPIN_test_te/D4/91020/IISc_RESPIN_te_D4_91020_530004_F_BANK_910981_90805057.wav	4.66	లోన్ తీసుకోవాలంటే ఎంత క్రెడిట్ స్కోర్ ఉండాలి ?	లోన్ తీసుకోవాలంటే ఎంత క్రెడిట్ స్కోరు ఉండాలి ?
